user_id,channel,revenue,total_touches,attribution_credit,spend
U1425,Facebook,,2,,253653
U1426,Facebook,165.0,4,41.25,377682
U1426,Facebook,165.0,4,41.25,377682
U1426,Facebook,165.0,4,41.25,377682
U1426,TikTok,165.0,4,41.25,136139
U1427,Facebook,,5,,127759
U1427,Google Ads,,5,,247384
U1427,LinkedIn,,5,,135832
U1427,TikTok,,5,,136139
U1427,Google Ads,,5,,247384
U1428,Facebook,,2,,253653
U1428,Facebook,,2,,253653
U1429,Facebook,,2,,127759
U1429,LinkedIn,,2,,135832
U1430,Facebook,,3,,251788
U1430,Facebook,,3,,251788
U1430,Google Ads,,3,,116093
U1431,TikTok,601.0,2,300.5,136139
U1431,Google Ads,601.0,2,300.5,123692
U1432,LinkedIn,,2,,135832
U1432,TikTok,,2,,136139
U1433,Facebook,550.0,2,275.0,255518
U1433,Facebook,550.0,2,275.0,255518
U1434,Facebook,,6,,379547
U1434,Facebook,,6,,379547
U1434,LinkedIn,,6,,271664
U1434,Google Ads,,6,,116093
U1434,LinkedIn,,6,,271664
U1434,Facebook,,6,,379547
U1435,TikTok,,5,,136139
U1435,Google Ads,,5,,239785
U1435,Facebook,,5,,125894
U1435,LinkedIn,,5,,135832
U1435,Google Ads,,5,,239785
U1436,Facebook,,5,,253653
U1436,Google Ads,,5,,123692
U1436,LinkedIn,,5,,135832
U1436,Facebook,,5,,253653
U1436,TikTok,,5,,136139
U1437,LinkedIn,,4,,135832
U1437,TikTok,,4,,272278
U1437,TikTok,,4,,272278
U1437,Google Ads,,4,,123692
U1438,LinkedIn,,3,,135832
U1438,Google Ads,,3,,116093
U1438,Facebook,,3,,127759
U1439,Google Ads,,4,,232186
U1439,Facebook,,4,,253653
U1439,Facebook,,4,,253653
U1439,Google Ads,,4,,232186
U1440,TikTok,,5,,136139
U1440,Google Ads,,5,,239785
U1440,Facebook,,5,,125894
U1440,LinkedIn,,5,,135832
U1440,Google Ads,,5,,239785
U1441,Facebook,378.0,2,189.0,125894
U1441,LinkedIn,378.0,2,189.0,135832
U1442,LinkedIn,,5,,407496
U1442,LinkedIn,,5,,407496
U1442,LinkedIn,,5,,407496
U1442,Facebook,,5,,125894
U1442,TikTok,,5,,136139
U1443,Facebook,,2,,125894
U1443,TikTok,,2,,136139
U1444,LinkedIn,,5,,135832
U1444,TikTok,,5,,272278
U1444,Facebook,,5,,251788
U1444,TikTok,,5,,272278
U1444,Facebook,,5,,251788
U1445,TikTok,,3,,272278
U1445,LinkedIn,,3,,135832
U1445,TikTok,,3,,272278
U1446,Facebook,236.0,3,78.66666666666667,253653
U1446,Facebook,236.0,3,78.66666666666667,253653
U1446,TikTok,236.0,3,78.66666666666667,136139
U1447,TikTok,,3,,272278
U1447,Facebook,,3,,127759
U1447,TikTok,,3,,272278
U1448,TikTok,,3,,136139
U1448,Facebook,,3,,127759
U1448,Google Ads,,3,,116093
U1449,TikTok,,5,,272278
U1449,LinkedIn,,5,,271664
U1449,TikTok,,5,,272278
U1449,LinkedIn,,5,,271664
U1449,Google Ads,,5,,123692
U1450,LinkedIn,,5,,407496
U1450,LinkedIn,,5,,407496
U1450,TikTok,,5,,136139
U1450,Google Ads,,5,,116093
U1450,LinkedIn,,5,,407496
U1451,Facebook,,5,,125894
U1451,Google Ads,,5,,355878
U1451,Google Ads,,5,,355878
U1451,Google Ads,,5,,355878
U1451,TikTok,,5,,136139
U1452,TikTok,241.0,3,80.33333333333333,136139
U1452,Facebook,241.0,3,80.33333333333333,127759
U1452,Google Ads,241.0,3,80.33333333333333,116093
U1453,TikTok,,4,,136139
U1453,Google Ads,,4,,239785
U1453,Google Ads,,4,,239785
U1453,Facebook,,4,,127759
U1454,LinkedIn,91.0,4,22.75,135832
U1454,Google Ads,91.0,4,22.75,247384
U1454,TikTok,91.0,4,22.75,136139
U1454,Google Ads,91.0,4,22.75,247384
U1455,Google Ads,,2,,247384
U1455,Google Ads,,2,,247384
U1456,TikTok,639.0,3,213.0,136139
U1456,Google Ads,639.0,3,213.0,247384
U1456,Google Ads,639.0,3,213.0,247384
U1457,Facebook,,4,,381412
U1457,Facebook,,4,,381412
U1457,Google Ads,,4,,123692
U1457,Facebook,,4,,381412
U1458,TikTok,,3,,272278
U1458,TikTok,,3,,272278
U1458,Facebook,,3,,127759
U1459,Google Ads,302.0,5,60.4,116093
U1459,TikTok,302.0,5,60.4,408417
U1459,TikTok,302.0,5,60.4,408417
U1459,Facebook,302.0,5,60.4,125894
U1459,TikTok,302.0,5,60.4,408417
U1460,Facebook,409.0,2,204.5,127759
U1460,TikTok,409.0,2,204.5,136139
U1461,LinkedIn,,5,,271664
U1461,TikTok,,5,,136139
U1461,Facebook,,5,,253653
U1461,LinkedIn,,5,,271664
U1461,Facebook,,5,,253653
U1462,Google Ads,,3,,239785
U1462,Facebook,,3,,127759
U1462,Google Ads,,3,,239785
U1463,Facebook,,3,,125894
U1463,Google Ads,,3,,116093
U1463,LinkedIn,,3,,135832
U1464,TikTok,,3,,136139
U1464,Google Ads,,3,,239785
U1464,Google Ads,,3,,239785
U1465,Facebook,,2,,127759
U1465,LinkedIn,,2,,135832
U1466,TikTok,366.0,4,91.5,272278
U1466,Google Ads,366.0,4,91.5,239785
U1466,Google Ads,366.0,4,91.5,239785
U1466,TikTok,366.0,4,91.5,272278
U1467,Google Ads,,4,,232186
U1467,Google Ads,,4,,232186
U1467,LinkedIn,,4,,135832
U1467,TikTok,,4,,136139
U1468,TikTok,827.0,5,165.4,136139
U1468,Facebook,827.0,5,165.4,383277
U1468,Facebook,827.0,5,165.4,383277
U1468,Google Ads,827.0,5,165.4,123692
U1468,Facebook,827.0,5,165.4,383277
U1469,Google Ads,,4,,123692
U1469,Facebook,,4,,251788
U1469,LinkedIn,,4,,135832
U1469,Facebook,,4,,251788
U1470,TikTok,86.0,4,21.5,136139
U1470,Facebook,86.0,4,21.5,379547
U1470,Facebook,86.0,4,21.5,379547
U1470,Facebook,86.0,4,21.5,379547
U1471,LinkedIn,,2,,135832
U1471,TikTok,,2,,136139
U1472,TikTok,,2,,136139
U1472,LinkedIn,,2,,135832
U1473,Facebook,,3,,253653
U1473,Facebook,,3,,253653
U1473,LinkedIn,,3,,135832
U1474,LinkedIn,108.0,5,21.6,271664
U1474,Google Ads,108.0,5,21.6,239785
U1474,Google Ads,108.0,5,21.6,239785
U1474,TikTok,108.0,5,21.6,136139
U1474,LinkedIn,108.0,5,21.6,271664
U1475,TikTok,,3,,272278
U1475,TikTok,,3,,272278
U1475,Facebook,,3,,125894
U1476,TikTok,165.0,5,33.0,272278
U1476,Google Ads,165.0,5,33.0,123692
U1476,Facebook,165.0,5,33.0,251788
U1476,TikTok,165.0,5,33.0,272278
U1476,Facebook,165.0,5,33.0,251788
U1477,LinkedIn,,4,,135832
U1477,TikTok,,4,,136139
U1477,Google Ads,,4,,232186
U1477,Google Ads,,4,,232186
U1478,Facebook,799.0,3,266.3333333333333,125894
U1478,Google Ads,799.0,3,266.3333333333333,123692
U1478,LinkedIn,799.0,3,266.3333333333333,135832
U1479,Google Ads,,2,,123692
U1479,TikTok,,2,,136139
U1480,LinkedIn,,4,,135832
U1480,Google Ads,,4,,239785
U1480,Google Ads,,4,,239785
U1480,Facebook,,4,,125894
U1481,LinkedIn,,4,,135832
U1481,TikTok,,4,,272278
U1481,TikTok,,4,,272278
U1481,Google Ads,,4,,123692
U1482,Google Ads,,3,,232186
U1482,Google Ads,,3,,232186
U1482,LinkedIn,,3,,135832
U1483,TikTok,,5,,272278
U1483,TikTok,,5,,272278
U1483,Google Ads,,5,,239785
U1483,Google Ads,,5,,239785
U1483,LinkedIn,,5,,135832
U1484,Google Ads,,5,,116093
U1484,TikTok,,5,,272278
U1484,LinkedIn,,5,,271664
U1484,LinkedIn,,5,,271664
U1484,TikTok,,5,,272278
U1485,Google Ads,,3,,239785
U1485,Google Ads,,3,,239785
U1485,Facebook,,3,,127759
U1486,Facebook,,3,,127759
U1486,Google Ads,,3,,232186
U1486,Google Ads,,3,,232186
U1487,LinkedIn,,4,,135832
U1487,Google Ads,,4,,116093
U1487,Facebook,,4,,251788
U1487,Facebook,,4,,251788
U1488,LinkedIn,,3,,271664
U1488,LinkedIn,,3,,271664
U1488,TikTok,,3,,136139
U1489,LinkedIn,,3,,135832
U1489,Facebook,,3,,125894
U1489,TikTok,,3,,136139
U1490,Facebook,650.0,3,216.66666666666663,127759
U1490,TikTok,650.0,3,216.66666666666663,272278
U1490,TikTok,650.0,3,216.66666666666663,272278
U1491,LinkedIn,990.0,3,330.0,271664
U1491,Facebook,990.0,3,330.0,125894
U1491,LinkedIn,990.0,3,330.0,271664
U1492,Facebook,,2,,255518
U1492,Facebook,,2,,255518
U1493,TikTok,418.0,5,83.6,136139
U1493,LinkedIn,418.0,5,83.6,271664
U1493,LinkedIn,418.0,5,83.6,271664
U1493,Facebook,418.0,5,83.6,255518
U1493,Facebook,418.0,5,83.6,255518
U1494,Google Ads,,3,,247384
U1494,Facebook,,3,,127759
U1494,Google Ads,,3,,247384
U1495,TikTok,,5,,408417
U1495,Google Ads,,5,,239785
U1495,TikTok,,5,,408417
U1495,Google Ads,,5,,239785
U1495,TikTok,,5,,408417
U1496,Google Ads,399.0,4,99.75,355878
U1496,LinkedIn,399.0,4,99.75,135832
U1496,Google Ads,399.0,4,99.75,355878
U1496,Google Ads,399.0,4,99.75,355878
U1497,Google Ads,,5,,116093
U1497,TikTok,,5,,408417
U1497,Facebook,,5,,125894
U1497,TikTok,,5,,408417
U1497,TikTok,,5,,408417
U1498,Google Ads,,2,,239785
U1498,Google Ads,,2,,239785
U1499,LinkedIn,,5,,407496
U1499,Facebook,,5,,253653
U1499,Facebook,,5,,253653
U1499,LinkedIn,,5,,407496
U1499,LinkedIn,,5,,407496
U1500,Google Ads,,3,,239785
U1500,Google Ads,,3,,239785
U1500,LinkedIn,,3,,135832
U1501,TikTok,,3,,136139
U1501,Google Ads,,3,,116093
U1501,Facebook,,3,,125894
U1502,Facebook,483.0,3,161.0,253653
U1502,LinkedIn,483.0,3,161.0,135832
U1502,Facebook,483.0,3,161.0,253653
U1503,LinkedIn,,2,,135832
U1503,Google Ads,,2,,116093
U1504,Google Ads,,2,,116093
U1504,Facebook,,2,,125894
U1505,LinkedIn,,2,,271664
U1505,LinkedIn,,2,,271664
U1506,Google Ads,808.0,2,404.0,123692
U1506,LinkedIn,808.0,2,404.0,135832
U1507,Google Ads,815.0,5,163.0,239785
U1507,Google Ads,815.0,5,163.0,239785
U1507,Facebook,815.0,5,163.0,127759
U1507,LinkedIn,815.0,5,163.0,271664
U1507,LinkedIn,815.0,5,163.0,271664
U1508,Google Ads,300.0,6,50.0,479570
U1508,LinkedIn,300.0,6,50.0,135832
U1508,Facebook,300.0,6,50.0,127759
U1508,Google Ads,300.0,6,50.0,479570
U1508,Google Ads,300.0,6,50.0,479570
U1508,Google Ads,300.0,6,50.0,479570
U1509,LinkedIn,933.0,5,186.6,271664
U1509,LinkedIn,933.0,5,186.6,271664
U1509,Google Ads,933.0,5,186.6,116093
U1509,TikTok,933.0,5,186.6,136139
U1509,Facebook,933.0,5,186.6,125894
U1510,LinkedIn,,5,,135832
U1510,TikTok,,5,,136139
U1510,Facebook,,5,,255518
U1510,Facebook,,5,,255518
U1510,Google Ads,,5,,116093
U1511,TikTok,,2,,136139
U1511,LinkedIn,,2,,135832
U1512,TikTok,,5,,272278
U1512,Google Ads,,5,,116093
U1512,Facebook,,5,,253653
U1512,TikTok,,5,,272278
U1512,Facebook,,5,,253653
U1513,Facebook,469.0,5,93.8,379547
U1513,Facebook,469.0,5,93.8,379547
U1513,Google Ads,469.0,5,93.8,116093
U1513,Facebook,469.0,5,93.8,379547
U1513,TikTok,469.0,5,93.8,136139
U1514,Facebook,,2,,125894
U1514,LinkedIn,,2,,135832
U1515,Google Ads,,2,,239785
U1515,Google Ads,,2,,239785
U1516,Facebook,866.0,3,288.6666666666667,253653
U1516,Facebook,866.0,3,288.6666666666667,253653
U1516,TikTok,866.0,3,288.6666666666667,136139
U1517,Google Ads,481.0,2,240.5,123692
U1517,LinkedIn,481.0,2,240.5,135832
U1518,TikTok,,4,,544556
U1518,TikTok,,4,,544556
U1518,TikTok,,4,,544556
U1518,TikTok,,4,,544556
U1519,Google Ads,,2,,116093
U1519,LinkedIn,,2,,135832
U1520,Facebook,,3,,127759
U1520,LinkedIn,,3,,135832
U1520,TikTok,,3,,136139
U1521,LinkedIn,,2,,271664
U1521,LinkedIn,,2,,271664
U1522,TikTok,,3,,272278
U1522,TikTok,,3,,272278
U1522,Facebook,,3,,127759
U1523,LinkedIn,,5,,135832
U1523,Facebook,,5,,253653
U1523,Google Ads,,5,,239785
U1523,Google Ads,,5,,239785
U1523,Facebook,,5,,253653
U1524,LinkedIn,,4,,271664
U1524,Google Ads,,4,,232186
U1524,LinkedIn,,4,,271664
U1524,Google Ads,,4,,232186
U1525,LinkedIn,,3,,271664
U1525,LinkedIn,,3,,271664
U1525,TikTok,,3,,136139
U1526,TikTok,,4,,136139
U1526,LinkedIn,,4,,271664
U1526,Google Ads,,4,,123692
U1526,LinkedIn,,4,,271664
U1527,Google Ads,,3,,355878
U1527,Google Ads,,3,,355878
U1527,Google Ads,,3,,355878
U1528,Google Ads,,2,,247384
U1528,Google Ads,,2,,247384
U1529,LinkedIn,,3,,135832
U1529,TikTok,,3,,136139
U1529,Facebook,,3,,127759
U1530,Facebook,,5,,251788
U1530,Google Ads,,5,,247384
U1530,TikTok,,5,,136139
U1530,Facebook,,5,,251788
U1530,Google Ads,,5,,247384
U1531,LinkedIn,,5,,407496
U1531,Facebook,,5,,253653
U1531,Facebook,,5,,253653
U1531,LinkedIn,,5,,407496
U1531,LinkedIn,,5,,407496
U1532,TikTok,,3,,136139
U1532,LinkedIn,,3,,135832
U1532,Google Ads,,3,,123692
U1533,TikTok,,5,,272278
U1533,Facebook,,5,,253653
U1533,Facebook,,5,,253653
U1533,LinkedIn,,5,,135832
U1533,TikTok,,5,,272278
U1534,Google Ads,166.0,5,33.2,123692
U1534,Facebook,166.0,5,33.2,251788
U1534,TikTok,166.0,5,33.2,136139
U1534,Facebook,166.0,5,33.2,251788
U1534,LinkedIn,166.0,5,33.2,135832
U1535,Facebook,166.0,3,55.333333333333336,125894
U1535,TikTok,166.0,3,55.333333333333336,136139
U1535,LinkedIn,166.0,3,55.333333333333336,135832
U1536,TikTok,,4,,136139
U1536,Facebook,,4,,125894
U1536,Google Ads,,4,,116093
U1536,LinkedIn,,4,,135832
U1537,LinkedIn,,5,,271664
U1537,TikTok,,5,,136139
U1537,Google Ads,,5,,116093
U1537,Facebook,,5,,125894
U1537,LinkedIn,,5,,271664
U1538,Facebook,,3,,255518
U1538,Facebook,,3,,255518
U1538,Google Ads,,3,,123692
U1539,LinkedIn,,3,,135832
U1539,Facebook,,3,,253653
U1539,Facebook,,3,,253653
U1540,LinkedIn,,4,,407496
U1540,LinkedIn,,4,,407496
U1540,Google Ads,,4,,116093
U1540,LinkedIn,,4,,407496
U1541,Google Ads,,5,,116093
U1541,Facebook,,5,,379547
U1541,Facebook,,5,,379547
U1541,TikTok,,5,,136139
U1541,Facebook,,5,,379547
U1542,Google Ads,,4,,239785
U1542,LinkedIn,,4,,135832
U1542,Facebook,,4,,127759
U1542,Google Ads,,4,,239785
U1543,LinkedIn,,3,,271664
U1543,LinkedIn,,3,,271664
U1543,Facebook,,3,,125894
U1544,LinkedIn,,5,,135832
U1544,Facebook,,5,,381412
U1544,Facebook,,5,,381412
U1544,TikTok,,5,,136139
U1544,Facebook,,5,,381412
U1545,Google Ads,,2,,116093
U1545,TikTok,,2,,136139
U1546,Facebook,,2,,127759
U1546,TikTok,,2,,136139
U1547,Google Ads,,3,,116093
U1547,LinkedIn,,3,,271664
U1547,LinkedIn,,3,,271664
U1548,LinkedIn,,3,,271664
U1548,LinkedIn,,3,,271664
U1548,TikTok,,3,,136139
U1549,Facebook,,3,,251788
U1549,Google Ads,,3,,123692
U1549,Facebook,,3,,251788
U1550,Google Ads,,2,,116093
U1550,LinkedIn,,2,,135832
U1551,TikTok,,2,,136139
U1551,Facebook,,2,,125894
U1552,TikTok,,3,,136139
U1552,Google Ads,,3,,123692
U1552,Facebook,,3,,127759
U1553,Google Ads,,2,,123692
U1553,TikTok,,2,,136139
U1554,Google Ads,,5,,247384
U1554,LinkedIn,,5,,135832
U1554,Google Ads,,5,,247384
U1554,Facebook,,5,,251788
U1554,Facebook,,5,,251788
U1555,LinkedIn,,3,,135832
U1555,Google Ads,,3,,239785
U1555,Google Ads,,3,,239785
U1556,LinkedIn,984.0,4,246.0,407496
U1556,LinkedIn,984.0,4,246.0,407496
U1556,LinkedIn,984.0,4,246.0,407496
U1556,Google Ads,984.0,4,246.0,123692
U1557,LinkedIn,258.0,5,51.6,271664
U1557,Google Ads,258.0,5,51.6,355878
U1557,Google Ads,258.0,5,51.6,355878
U1557,Google Ads,258.0,5,51.6,355878
U1557,LinkedIn,258.0,5,51.6,271664
U1558,TikTok,,5,,272278
U1558,TikTok,,5,,272278
U1558,Google Ads,,5,,239785
U1558,Google Ads,,5,,239785
U1558,LinkedIn,,5,,135832
U1559,Facebook,,2,,125894
U1559,Google Ads,,2,,116093
U1560,Google Ads,,2,,123692
U1560,Facebook,,2,,125894
U1561,Facebook,,4,,127759
U1561,TikTok,,4,,136139
U1561,Google Ads,,4,,116093
U1561,LinkedIn,,4,,135832
U1562,TikTok,,2,,136139
U1562,Facebook,,2,,125894
U1563,LinkedIn,,4,,543328
U1563,LinkedIn,,4,,543328
U1563,LinkedIn,,4,,543328
U1563,LinkedIn,,4,,543328
U1564,TikTok,,4,,272278
U1564,TikTok,,4,,272278
U1564,LinkedIn,,4,,271664
U1564,LinkedIn,,4,,271664
U1565,Google Ads,,4,,116093
U1565,Facebook,,4,,127759
U1565,LinkedIn,,4,,135832
U1565,TikTok,,4,,136139
U1566,LinkedIn,357.0,5,71.4,271664
U1566,Facebook,357.0,5,71.4,377682
U1566,Facebook,357.0,5,71.4,377682
U1566,Facebook,357.0,5,71.4,377682
U1566,LinkedIn,357.0,5,71.4,271664
U1567,Google Ads,,3,,239785
U1567,Google Ads,,3,,239785
U1567,Facebook,,3,,127759
U1568,Facebook,,5,,253653
U1568,TikTok,,5,,272278
U1568,TikTok,,5,,272278
U1568,Facebook,,5,,253653
U1568,LinkedIn,,5,,135832
U1569,Facebook,,5,,127759
U1569,LinkedIn,,5,,407496
U1569,Google Ads,,5,,123692
U1569,LinkedIn,,5,,407496
U1569,LinkedIn,,5,,407496
U1570,TikTok,,3,,272278
U1570,LinkedIn,,3,,135832
U1570,TikTok,,3,,272278
U1571,TikTok,,2,,136139
U1571,Google Ads,,2,,116093
U1572,LinkedIn,,5,,271664
U1572,LinkedIn,,5,,271664
U1572,Facebook,,5,,253653
U1572,Google Ads,,5,,123692
U1572,Facebook,,5,,253653
U1573,Google Ads,,3,,116093
U1573,Facebook,,3,,127759
U1573,TikTok,,3,,136139
U1574,LinkedIn,,4,,135832
U1574,Facebook,,4,,127759
U1574,TikTok,,4,,272278
U1574,TikTok,,4,,272278
U1575,LinkedIn,,3,,271664
U1575,LinkedIn,,3,,271664
U1575,TikTok,,3,,136139
U1576,Google Ads,,5,,239785
U1576,Facebook,,5,,253653
U1576,LinkedIn,,5,,135832
U1576,Facebook,,5,,253653
U1576,Google Ads,,5,,239785
U1577,Facebook,,2,,255518
U1577,Facebook,,2,,255518
U1578,TikTok,,5,,272278
U1578,TikTok,,5,,272278
U1578,Google Ads,,5,,116093
U1578,Facebook,,5,,127759
U1578,LinkedIn,,5,,135832
U1579,LinkedIn,,5,,407496
U1579,Facebook,,5,,255518
U1579,LinkedIn,,5,,407496
U1579,LinkedIn,,5,,407496
U1579,Facebook,,5,,255518
U1580,Facebook,,5,,255518
U1580,Google Ads,,5,,348279
U1580,Facebook,,5,,255518
U1580,Google Ads,,5,,348279
U1580,Google Ads,,5,,348279
U1581,Google Ads,256.0,2,128.0,123692
U1581,Facebook,256.0,2,128.0,125894
U1582,Facebook,,4,,125894
U1582,LinkedIn,,4,,407496
U1582,LinkedIn,,4,,407496
U1582,LinkedIn,,4,,407496
U1583,Google Ads,,5,,123692
U1583,TikTok,,5,,272278
U1583,TikTok,,5,,272278
U1583,Facebook,,5,,251788
U1583,Facebook,,5,,251788
U1584,TikTok,,5,,408417
U1584,TikTok,,5,,408417
U1584,Google Ads,,5,,247384
U1584,TikTok,,5,,408417
U1584,Google Ads,,5,,247384
U1585,LinkedIn,,5,,407496
U1585,LinkedIn,,5,,407496
U1585,TikTok,,5,,272278
U1585,TikTok,,5,,272278
U1585,LinkedIn,,5,,407496
U1586,Google Ads,,2,,239785
U1586,Google Ads,,2,,239785
U1587,LinkedIn,,4,,271664
U1587,Facebook,,4,,253653
U1587,Facebook,,4,,253653
U1587,LinkedIn,,4,,271664
U1588,TikTok,,3,,272278
U1588,TikTok,,3,,272278
U1588,Facebook,,3,,125894
U1589,TikTok,,3,,272278
U1589,TikTok,,3,,272278
U1589,Facebook,,3,,125894
U1590,LinkedIn,,5,,407496
U1590,TikTok,,5,,136139
U1590,LinkedIn,,5,,407496
U1590,Facebook,,5,,127759
U1590,LinkedIn,,5,,407496
U1591,Google Ads,,3,,123692
U1591,TikTok,,3,,136139
U1591,LinkedIn,,3,,135832
U1592,Google Ads,,2,,123692
U1592,LinkedIn,,2,,135832
U1593,Facebook,,2,,127759
U1593,LinkedIn,,2,,135832
U1594,Facebook,,3,,255518
U1594,Facebook,,3,,255518
U1594,Google Ads,,3,,123692
U1595,Facebook,,5,,379547
U1595,Facebook,,5,,379547
U1595,TikTok,,5,,136139
U1595,Facebook,,5,,379547
U1595,Google Ads,,5,,123692
U1596,TikTok,,4,,136139
U1596,Facebook,,4,,125894
U1596,Google Ads,,4,,239785
U1596,Google Ads,,4,,239785
U1597,LinkedIn,,5,,271664
U1597,LinkedIn,,5,,271664
U1597,Facebook,,5,,127759
U1597,TikTok,,5,,136139
U1597,Google Ads,,5,,116093
U1598,Google Ads,,4,,232186
U1598,TikTok,,4,,136139
U1598,Facebook,,4,,125894
U1598,Google Ads,,4,,232186
U1599,LinkedIn,277.0,2,138.5,135832
U1599,TikTok,277.0,2,138.5,136139
U1600,TikTok,,2,,136139
U1600,LinkedIn,,2,,135832
U1601,Facebook,,2,,125894
U1601,LinkedIn,,2,,135832
U1602,LinkedIn,257.0,3,85.66666666666667,135832
U1602,TikTok,257.0,3,85.66666666666667,136139
U1602,Facebook,257.0,3,85.66666666666667,127759
U1603,Google Ads,340.0,4,85.0,239785
U1603,Facebook,340.0,4,85.0,251788
U1603,Facebook,340.0,4,85.0,251788
U1603,Google Ads,340.0,4,85.0,239785
U1604,Google Ads,859.0,3,286.3333333333333,116093
U1604,LinkedIn,859.0,3,286.3333333333333,135832
U1604,TikTok,859.0,3,286.3333333333333,136139
U1605,TikTok,369.0,2,184.5,136139
U1605,Facebook,369.0,2,184.5,125894
U1606,Google Ads,,3,,363477
U1606,Google Ads,,3,,363477
U1606,Google Ads,,3,,363477
U1607,LinkedIn,,2,,135832
U1607,TikTok,,2,,136139
U1608,TikTok,697.0,5,139.4,272278
U1608,TikTok,697.0,5,139.4,272278
U1608,Google Ads,697.0,5,139.4,123692
U1608,Facebook,697.0,5,139.4,127759
U1608,LinkedIn,697.0,5,139.4,135832
U1609,TikTok,,4,,272278
U1609,LinkedIn,,4,,271664
U1609,TikTok,,4,,272278
U1609,LinkedIn,,4,,271664
U1610,LinkedIn,,2,,135832
U1610,Google Ads,,2,,116093
U1611,TikTok,,4,,136139
U1611,LinkedIn,,4,,135832
U1611,Google Ads,,4,,116093
U1611,Facebook,,4,,127759
U1612,LinkedIn,,3,,135832
U1612,Facebook,,3,,253653
U1612,Facebook,,3,,253653
U1613,Facebook,883.0,4,220.75,253653
U1613,TikTok,883.0,4,220.75,136139
U1613,Facebook,883.0,4,220.75,253653
U1613,Google Ads,883.0,4,220.75,123692
U1614,TikTok,,2,,136139
U1614,LinkedIn,,2,,135832
U1615,LinkedIn,366.0,5,73.2,135832
U1615,TikTok,366.0,5,73.2,136139
U1615,Google Ads,366.0,5,73.2,123692
U1615,Facebook,366.0,5,73.2,255518
U1615,Facebook,366.0,5,73.2,255518
U1616,Facebook,672.0,4,168.0,127759
U1616,TikTok,672.0,4,168.0,272278
U1616,Google Ads,672.0,4,168.0,123692
U1616,TikTok,672.0,4,168.0,272278
U1617,Facebook,,3,,127759
U1617,Google Ads,,3,,239785
U1617,Google Ads,,3,,239785
U1618,Facebook,,5,,379547
U1618,LinkedIn,,5,,271664
U1618,Facebook,,5,,379547
U1618,Facebook,,5,,379547
U1618,LinkedIn,,5,,271664
U1619,TikTok,,5,,272278
U1619,TikTok,,5,,272278
U1619,Facebook,,5,,253653
U1619,LinkedIn,,5,,135832
U1619,Facebook,,5,,253653
U1620,LinkedIn,,5,,271664
U1620,Google Ads,,5,,123692
U1620,Facebook,,5,,127759
U1620,LinkedIn,,5,,271664
U1620,TikTok,,5,,136139
U1621,Google Ads,,2,,116093
U1621,Facebook,,2,,125894
U1622,Google Ads,,5,,239785
U1622,TikTok,,5,,136139
U1622,Facebook,,5,,255518
U1622,Google Ads,,5,,239785
U1622,Facebook,,5,,255518
U1623,Google Ads,,2,,123692
U1623,LinkedIn,,2,,135832
U1624,TikTok,,2,,272278
U1624,TikTok,,2,,272278
U1625,LinkedIn,,2,,135832
U1625,Google Ads,,2,,116093
U1626,LinkedIn,,3,,135832
U1626,Facebook,,3,,127759
U1626,TikTok,,3,,136139
U1627,TikTok,615.0,2,307.5,272278
U1627,TikTok,615.0,2,307.5,272278
U1628,LinkedIn,,2,,135832
U1628,Facebook,,2,,125894
U1629,TikTok,,4,,272278
U1629,Google Ads,,4,,123692
U1629,Facebook,,4,,125894
U1629,TikTok,,4,,272278
U1630,LinkedIn,,2,,271664
U1630,LinkedIn,,2,,271664
U1631,Facebook,,2,,125894
U1631,LinkedIn,,2,,135832
U1632,Facebook,,4,,379547
U1632,Facebook,,4,,379547
U1632,Google Ads,,4,,116093
U1632,Facebook,,4,,379547
U1633,LinkedIn,243.0,3,81.0,135832
U1633,TikTok,243.0,3,81.0,136139
U1633,Facebook,243.0,3,81.0,127759
U1634,Facebook,,3,,127759
U1634,TikTok,,3,,136139
U1634,LinkedIn,,3,,135832
U1635,Google Ads,227.0,3,75.66666666666667,123692
U1635,LinkedIn,227.0,3,75.66666666666667,135832
U1635,TikTok,227.0,3,75.66666666666667,136139
U1636,Facebook,,3,,127759
U1636,LinkedIn,,3,,135832
U1636,Google Ads,,3,,123692
U1637,LinkedIn,,4,,407496
U1637,LinkedIn,,4,,407496
U1637,Facebook,,4,,125894
U1637,LinkedIn,,4,,407496
U1638,LinkedIn,,2,,135832
U1638,TikTok,,2,,136139
U1639,Facebook,,2,,127759
U1639,Google Ads,,2,,116093
U1640,LinkedIn,,3,,135832
U1640,TikTok,,3,,272278
U1640,TikTok,,3,,272278
U1641,LinkedIn,,2,,271664
U1641,LinkedIn,,2,,271664
U1642,TikTok,,2,,136139
U1642,Google Ads,,2,,116093
U1643,LinkedIn,846.0,2,423.0,135832
U1643,Facebook,846.0,2,423.0,125894
U1644,LinkedIn,877.0,5,175.4,407496
U1644,LinkedIn,877.0,5,175.4,407496
U1644,Google Ads,877.0,5,175.4,123692
U1644,Facebook,877.0,5,175.4,125894
U1644,LinkedIn,877.0,5,175.4,407496
U1645,TikTok,,4,,272278
U1645,TikTok,,4,,272278
U1645,Facebook,,4,,127759
U1645,Google Ads,,4,,123692
U1646,Google Ads,,4,,116093
U1646,TikTok,,4,,136139
U1646,Facebook,,4,,125894
U1646,LinkedIn,,4,,135832
